CoV ID,Collision Time Range,Collision Date,Modes,Injury Type,Age,Gender,Latitude,Longitude
6065,3:00-5:59,04/06/2014,Veh-Veh,Minor,20-29,M,49.24268232,-123.0955813
6066,9:00-11:59,04/06/2014,Veh-Ped,Minor,20-29,F,49.23452274,-123.1520497
6067,12:00-14:59,04/06/2014,Veh-Cyl,Minor,70+,M,49.2757524,-123.1462382
6068,,26/05/2014,Single Cyl,Minor,30-39,F,49.2619034,-123.0377797
6069,18:00-20:59,05/06/2014,Veh-Veh,Minor,50-59,F,49.23556866,-123.1566226
6070,9:00-11:59,05/06/2014,Veh-Veh,Minor,50-59,F,49.26901158,-123.2089133
6071,18:00-20:59,05/06/2014,Veh-Ped,Minor,50-59,F,49.23556866,-123.1566226
6072,18:00-20:59,05/06/2014,Veh-Veh,Minor,60-69,M,49.22466219,-123.032207
6073,21:00-23:59,06/06/2014,Veh-Cyl,Severe,20-29,M,49.25060007,-123.0338047
6074,,02/06/2014,Cyl-Ped,Minor,60-69,M,49.27386837,-123.1148615
6075,18:00-20:59,07/06/2014,Cyl-Ped,Minor,20-29,M,49.27255938,-123.1537879
6076,15:00-17:59,07/06/2014,Cyl-Unk,Minor,50-59,M,49.28123838,-123.1084552
6077,18:00-20:59,08/06/2014,Single Cyl,Minor,20-29,M,49.2330791,-123.1015186
6078,21:00-23:59,08/06/2014,Veh-Veh,Minor,0-19,M,49.2330791,-123.1015186
6079,0:00-2:59,09/06/2014,Veh-Veh,Minor,20-29,M,49.20837856,-123.1241998
6080,0:00-2:59,09/06/2014,Veh-Veh,Minor,20-29,M,49.2330791,-123.1015186
6081,12:00-14:59,07/06/2014,Veh-Veh,Minor,40-49,M,49.27848887,-123.1091448
6082,9:00-11:59,09/06/2014,Veh-Mot,Minor,50-59,M,49.2330791,-123.1015186
6083,21:00-23:59,09/06/2014,Veh-Veh,Minor,20-29,F,49.27798737,-123.1210501
6084,18:00-20:59,08/06/2014,Veh-Mot,Minor,60-69,F,49.26238115,-123.0775006
6085,18:00-20:59,11/06/2014,Veh-Veh,Minor,20-29,F,49.26916794,-123.1006969
6086,,11/06/2014,Veh-Cyl,Minor,30-39,M,49.23354342,-123.1161922
6087,,11/06/2014,Cyl-Ped,Minor,30-39,M,49.23539531,-123.1161186
6088,12:00-14:59,26/05/2014,Veh-Veh,Minor,50-59,M,49.20515796,-123.1408777
6089,,11/06/2014,Veh-Veh,Minor,70+,F,49.26661123,-123.1117797
6090,21:00-23:59,26/04/2014,Veh-Veh,Minor,0-19,F,49.22611395,-123.1164924
6091,12:00-14:59,12/06/2014,Veh-Veh,Minor,20-29,M,49.27908001,-123.1291811
6092,,12/06/2014,Single Cyl,Minor,20-29,M,49.20698642,-123.1346548
6093,12:00-14:59,12/06/2014,Single Cyl,Minor,20-29,M,49.26340063,-123.1808802
6094,12:00-14:59,12/06/2014,Veh-Veh,Minor,40-49,F,49.20698642,-123.1346548
6095,15:00-17:59,12/06/2014,Veh-Veh,Severe,70+,F,49.26518281,-123.1827824
6096,12:00-14:59,12/06/2014,Veh-Veh,Minor,70+,M,49.20698642,-123.1346548
6097,15:00-17:59,13/06/2014,Veh-Veh,Minor,40-49,M,49.22566311,-123.101632
6098,12:00-14:59,13/06/2014,Veh-Mot,Severe,50-59,M,49.26027355,-123.1050126
6099,15:00-17:59,13/06/2014,Veh-Veh,Minor,60-69,F,49.22616099,-123.1016026
6100,0:00-2:59,13/06/2014,Veh-Veh,Severe,70+,F,49.26292843,-123.0697511
6101,,10/06/2014,Single Cyl,Minor,20-29,M,49.26291341,-123.1009596
6102,9:00-11:59,06/06/2014,Single Cyl,Severe,20-29,F,49.24897211,-123.0733508
6103,12:00-14:59,14/06/2014,Veh-Veh,Minor,20-29,F,49.24108389,-123.1184367
6104,12:00-14:59,14/06/2014,Veh-Veh,Minor,20-29,F,49.24108389,-123.1184367
6105,9:00-11:59,14/06/2014,Veh-Veh,Minor,20-29,M,49.24108389,-123.1184367
6106,12:00-14:59,14/06/2014,Veh-Veh,Minor,30-39,F,49.25009349,-123.1153591
6107,12:00-14:59,14/06/2014,Single Cyl,Severe,50-59,M,49.24877824,-123.1010372
6108,,14/06/2014,Veh-Ped,Severe,70+,M,49.2101449,-123.1171107
6109,12:00-14:59,15/06/2014,Veh-Veh,Severe,20-29,M,49.22466219,-123.032207
6110,3:00-5:59,16/06/2014,Veh-Veh,Minor,20-29,M,49.20457485,-123.1303776
6111,15:00-17:59,16/06/2014,Veh-Ped,Minor,20-29,F,49.26513653,-123.1253255
6112,,16/06/2014,Cyl-Ped,Minor,40-49,F,49.26110495,-123.1010364
6113,15:00-17:59,10/06/2014,Veh-Veh,Minor,30-39,M,49.21845771,-123.1018948
6114,6:00-8:59,17/06/2014,Single Cyl,Minor,30-39,M,49.24002845,-123.0653276
6115,0:00-2:59,18/06/2014,Cyl-Cyl,Minor,20-29,M,49.25006258,-123.1127863
6116,0:00-2:59,18/06/2014,Cyl-Cyl,Minor,20-29,F,49.24874254,-123.0761437
6117,15:00-17:59,18/06/2014,Veh-Veh,Minor,30-39,F,49.27675575,-123.0772281
6118,18:00-20:59,18/06/2014,Veh-Mot,Severe,30-39,M,49.26341614,-123.1818819
6119,18:00-20:59,17/06/2014,Veh-Ped,Minor,50-59,M,49.25006258,-123.1127863
6120,,19/06/2014,Veh-Ped,Severe,20-29,M,49.22481648,-123.0547505
6121,,20/06/2014,Veh-Mot,Severe,20-29,M,49.2101449,-123.1171107
6122,18:00-20:59,22/06/2014,Ped-Unk,Severe,30-39,F,49.26938917,-123.1776557
6123,15:00-17:59,22/06/2014,Veh-Ped,Severe,60-69,F,49.26201528,-123.0522047
6124,,23/06/2014,Veh-Veh,Minor,20-29,F,49.22611395,-123.1164924
6125,18:00-20:59,23/06/2014,Veh-Ped,Minor,20-29,M,49.22611395,-123.1164924
6126,15:00-17:59,23/06/2014,Veh-Veh,Minor,20-29,F,49.26553315,-123.205999
6127,,23/06/2014,Veh-Veh,Minor,20-29,M,49.22611395,-123.1164924
6128,18:00-20:59,23/06/2014,Veh-Veh,Minor,20-29,M,49.23674424,-123.1279788
6129,,24/06/2014,Veh-Veh,Minor,30-39,F,49.25083594,-123.1390313
6130,6:00-8:59,24/06/2014,Veh-Veh,Minor,30-39,F,49.26550616,-123.100851
6131,6:00-8:59,25/06/2014,Veh-Mot,Minor,30-39,F,49.26285921,-123.099514
6132,21:00-23:59,25/06/2014,Veh-Cyl,Minor,50-59,M,49.26371072,-123.2015021
6133,,07/06/2014,Veh-Veh,Minor,50-59,M,49.21945281,-123.1482455
6134,18:00-20:59,25/06/2014,Veh-Mot,Severe,50-59,M,49.26575907,-123.1146453
6135,15:00-17:59,26/06/2014,Veh-Veh,Minor,20-29,F,49.23456768,-123.1550098
6136,18:00-20:59,26/06/2014,Cyl-Unk,Minor,20-29,M,49.23456768,-123.1550098
6137,9:00-11:59,27/06/2014,Veh-Veh,Minor,20-29,F,49.23448214,-123.1161548
6138,6:00-8:59,26/06/2014,Cyl-Cyl,Minor,30-39,M,49.24256141,-123.0902975
6139,18:00-20:59,27/06/2014,Veh-Veh,Minor,30-39,M,49.22547178,-123.0907739
6140,12:00-14:59,27/06/2014,Veh-Mot,Minor,30-39,M,49.25713071,-123.1436356
6141,12:00-14:59,27/06/2014,Veh-Veh,Minor,30-39,M,49.26733858,-123.0696642
6142,18:00-20:59,27/06/2014,Veh-Veh,Minor,30-39,M,49.26715831,-123.1456298
6143,9:00-11:59,27/06/2014,Veh-Veh,Minor,40-49,M,49.26371072,-123.2015021
6144,0:00-2:59,23/06/2014,Veh-Mot,Severe,40-49,M,49.26916794,-123.1006969
6145,9:00-11:59,27/06/2014,Veh-Veh,Minor,50-59,M,49.26916794,-123.1006969
6146,18:00-20:59,27/06/2014,Veh-Veh,Minor,50-59,F,49.25814852,-123.0285177
6147,18:00-20:59,27/06/2014,Veh-Mot,Minor,60-69,M,49.24800984,-123.0712883
6148,12:00-14:59,27/06/2014,Veh-Veh,Minor,70+,M,49.20292174,-123.077401
6149,,,Veh-Mot,Minor,20-29,M,49.2633302,-123.1218226
6150,,19/06/2014,Single Cyl,Minor,40-49,M,49.25671752,-123.0898541
6151,18:00-20:59,28/06/2014,Single Cyl,Minor,50-59,M,49.24068085,-123.0377268
6152,18:00-20:59,29/06/2014,Cyl-Unk,Minor,0-19,M,49.25839381,-123.1011524
6153,0:00-2:59,30/06/2014,Veh-Mot,Severe,20-29,M,49.25720577,-123.1483683
6154,18:00-20:59,30/06/2014,Cyl-Cyl,Severe,30-39,F,49.27852567,-123.0970837
6155,,30/06/2014,Veh-Veh,Minor,30-39,F,49.23354342,-123.1161922
6156,,30/06/2014,Veh-Veh,Minor,40-49,F,49.23354342,-123.1161922
6157,15:00-17:59,30/06/2014,Veh-Ped,Minor,40-49,M,49.27852567,-123.0970837
6158,,30/06/2014,Veh-Mot,Minor,50-59,M,49.26201528,-123.0522047
6159,12:00-14:59,30/06/2014,Veh-Veh,Minor,60-69,F,49.23354342,-123.1161922
6160,15:00-17:59,01/07/2014,Single Cyl,Minor,20-29,F,49.26843699,-123.1738209
6161,18:00-20:59,02/07/2014,Cyl-Cyl,Minor,0-19,F,49.27538076,-123.137183
6162,18:00-20:59,02/07/2014,Veh-Cyl,Minor,0-19,M,49.27538076,-123.137183
6163,15:00-17:59,01/07/2014,Veh-Cyl,Minor,20-29,M,49.25553032,-123.0898979
6164,15:00-17:59,11/06/2014,Veh-Veh,Minor,30-39,F,49.24108389,-123.1184367
6165,,02/07/2014,Cyl-Ped,Severe,50-59,F,49.23539531,-123.1161186
6166,9:00-11:59,03/07/2014,Veh-Mot,Severe,20-29,M,49.27649347,-123.084992
6167,6:00-8:59,03/07/2014,Veh-Ped,Severe,30-39,F,49.28098543,-123.0802022
6168,6:00-8:59,03/07/2014,Veh-Veh,Minor,40-49,M,49.29056119,-123.1305973
6169,,24/06/2013,Veh-Mot,Minor,30-39,F,49.22497282,-123.1545073
6170,9:00-11:59,03/07/2014,Veh-Cyl,Severe,60-69,M,49.21920398,-123.1285906
6171,12:00-14:59,21/06/2014,Single Cyl,Severe,40-49,M,49.26100334,-123.153034
6172,18:00-20:59,05/07/2014,Veh-Veh,Minor,50-59,M,49.26779243,-123.0696554
6173,,01/07/2014,Cyl-Unk,Minor,60-69,F,49.2631132,-123.1094531
6174,3:00-5:59,06/07/2014,Veh-Veh,Minor,20-29,M,49.26534695,-123.1384913
6175,15:00-17:59,05/07/2014,Single Cyl,Minor,30-39,M,49.25985093,-123.0965585
6176,12:00-14:59,19/10/2013,Veh-Ped,Minor,50-59,M,49.2635595,-123.1360969
6177,15:00-17:59,06/07/2014,Veh-Veh,Minor,70+,M,49.26231941,-123.0697627
6178,15:00-17:59,07/07/2014,Cyl-Cyl,Minor,20-29,F,49.27206105,-123.0599028
6179,21:00-23:59,07/07/2014,Cyl-Unk,Minor,20-29,M,49.27985054,-123.1105509
6180,15:00-17:59,07/07/2014,Cyl-Cyl,Severe,30-39,F,49.24020915,-123.076405
6181,9:00-11:59,07/07/2014,Veh-Mot,Minor,30-39,F,49.20427858,-123.1310829
6182,,08/07/2014,Cyl-Cyl,Severe,20-29,M,49.2488886,-123.1074491
6183,18:00-20:59,08/07/2014,Single Cyl,Minor,20-29,F,49.24000921,-123.0540294
6184,9:00-11:59,08/07/2014,Veh-Mot,Minor,50-59,M,49.23299577,-123.0972145
6185,,08/07/2014,Veh-Veh,Minor,60-69,M,49.2488886,-123.1074491
6186,18:00-20:59,03/07/2014,Single Cyl,Minor,0-19,M,49.23271452,-123.077031
6187,18:00-20:59,09/07/2014,Single Cyl,Minor,20-29,M,49.28111839,-123.0791584
6188,9:00-11:59,10/07/2014,Veh-Veh,Minor,60-69,M,49.26641004,-123.1008131
6189,15:00-17:59,11/07/2014,Veh-Veh,Minor,20-29,F,49.31555276,-123.138343
6190,15:00-17:59,11/07/2014,Veh-Veh,Minor,30-39,M,49.25808732,-123.1956153
6191,15:00-17:59,11/07/2014,Cyl-Unk,Minor,60-69,M,49.31555276,-123.138343
6192,3:00-5:59,12/07/2014,Cyl-Cyl,Minor,20-29,M,49.21920398,-123.1285906
6193,18:00-20:59,12/07/2014,Veh-Cyl,Minor,20-29,F,49.27538076,-123.137183
6194,0:00-2:59,12/07/2014,Veh-Cyl,Minor,20-29,M,49.22970291,-123.1397491
6195,12:00-14:59,12/07/2014,Cyl-Cyl,Minor,30-39,M,49.27751679,-123.0916427
6196,9:00-11:59,12/07/2014,Veh-Veh,Minor,40-49,M,49.28213389,-123.0914421
6197,3:00-5:59,12/07/2014,Veh-Veh,Minor,50-59,M,49.22970291,-123.1397491
6198,6:00-8:59,12/07/2014,Veh-Veh,Minor,60-69,M,49.23278815,-123.0825707
6199,6:00-8:59,12/07/2014,Veh-Veh,Minor,70+,M,49.21920398,-123.1285906
6200,21:00-23:59,13/07/2014,Veh-Veh,Minor,20-29,M,49.24861466,-123.0877662
6201,6:00-8:59,13/07/2014,Single Cyl,Severe,40-49,M,49.22737265,-123.090706
6202,,12/07/2014,Single Cyl,Minor,50-59,F,49.26020101,-123.101075
6203,15:00-17:59,14/07/2014,Veh-Veh,Minor,30-39,M,49.2694567,-123.0236427
6204,21:00-23:59,13/07/2014,Single Veh,Minor,50-59,F,49.20292174,-123.077401
6205,9:00-11:59,13/07/2014,Cyl-Unk,Minor,50-59,M,49.2596221,-123.0775552
6206,,15/07/2014,Veh-Cyl,Minor,20-29,M,49.23285452,-123.0877897
6207,15:00-17:59,15/07/2014,Veh-Veh,Minor,20-29,M,49.24009353,-123.0680181
6208,15:00-17:59,15/07/2014,Veh-Veh,Minor,30-39,F,49.27202089,-123.0954507
6209,9:00-11:59,10/07/2014,Veh-Mot,Severe,40-49,M,49.26061841,-123.1290925
6210,15:00-17:59,15/07/2014,Veh-Mot,Minor,40-49,M,49.25062541,-123.0442028
6211,18:00-20:59,15/07/2014,Veh-Veh,Minor,50-59,F,49.25062541,-123.0442028
6212,15:00-17:59,15/07/2014,Veh-Veh,Minor,50-59,F,49.24846597,-123.0733552
6213,15:00-17:59,15/07/2014,Veh-Veh,Minor,50-59,M,49.24009353,-123.0680181
6214,15:00-17:59,15/07/2014,Veh-Veh,Minor,60-69,M,49.2637899,-123.150529
6215,15:00-17:59,15/07/2014,Veh-Veh,Minor,60-69,M,49.24846597,-123.0733552
6216,12:00-14:59,16/07/2014,Veh-Veh,Minor,20-29,F,49.26813104,-123.1527662
6217,12:00-14:59,16/07/2014,Veh-Cyl,Minor,40-49,M,49.24020915,-123.076405
6218,9:00-11:59,16/07/2014,Veh-Cyl,Minor,50-59,M,49.28866171,-123.1396836
6219,,17/07/2014,Cyl-Ped,Minor,30-39,M,49.2688411,-123.1420107
6220,18:00-20:59,17/07/2014,Cyl-Cyl,Severe,40-49,F,49.2462248,-123.0699633
6221,6:00-8:59,18/07/2014,Veh-Veh,Minor,30-39,M,49.28460194,-123.12482
6222,9:00-11:59,18/07/2014,Veh-Ped,Minor,50-59,M,49.26318198,-123.1128997
6223,6:00-8:59,18/07/2014,Veh-Veh,Minor,50-59,M,49.23428031,-123.1379893
6224,18:00-20:59,17/07/2014,Veh-Mot,Severe,50-59,M,49.23428031,-123.1379893
6225,18:00-20:59,19/07/2014,Veh-Veh,Minor,20-29,F,49.25971654,-123.0891632
6226,9:00-11:59,18/07/2014,Veh-Ped,Minor,20-29,M,49.2486426,-123.0901571
6227,6:00-8:59,18/07/2014,Veh-Veh,Minor,30-39,M,49.25837705,-123.0983697
6228,12:00-14:59,19/07/2014,Single Cyl,Severe,30-39,M,49.25971654,-123.0891632
6229,9:00-11:59,19/07/2014,Veh-Veh,Minor,30-39,F,49.2486426,-123.0901571
6230,12:00-14:59,19/07/2014,Veh-Veh,Severe,50-59,M,49.20698642,-123.1346548
6231,,19/07/2014,Veh-Veh,Minor,60-69,F,49.31555276,-123.138343
6232,0:00-2:59,20/07/2014,Veh-Veh,Minor,30-39,M,49.20698642,-123.1346548
6233,15:00-17:59,20/07/2014,Veh-Veh,Minor,30-39,M,49.2596221,-123.0775552
6234,9:00-11:59,19/07/2014,Veh-Mot,Severe,30-39,M,49.25011309,-123.0760987
6235,18:00-20:59,19/07/2014,Veh-Mot,Minor,50-59,M,49.28129465,-123.0974737
6236,,21/07/2014,Veh-Veh,Severe,20-29,F,49.31555276,-123.138343
6237,15:00-17:59,22/07/2014,Veh-Veh,Severe,20-29,M,49.22534149,-123.0807428
6238,6:00-8:59,25/07/2014,Veh-Cyl,Minor,20-29,F,49.26916794,-123.1006969
6239,18:00-20:59,18/07/2014,Veh-Veh,Severe,30-39,F,49.26977958,-123.1455468
6240,,25/07/2014,Cyl-Cyl,Severe,30-39,M,49.22474187,-123.0410467
6241,,25/07/2014,Veh-Ped,Severe,50-59,M,49.21837044,-123.1401816
6242,15:00-17:59,25/07/2014,Veh-Veh,Minor,60-69,F,49.25690789,-123.115084
6243,0:00-2:59,25/07/2014,Single Cyl,Minor,20-29,M,49.2101449,-123.1171107
6244,0:00-2:59,26/07/2014,Veh-Veh,Minor,20-29,M,49.28249423,-123.1181206
6245,,26/07/2014,Veh-Cyl,Minor,30-39,F,49.27156176,-123.13456
6246,,26/07/2014,Veh-Veh,Minor,30-39,F,49.27081775,-123.114945
6247,,26/07/2014,Veh-Ped,Severe,70+,F,49.26150166,-123.0862236
6248,0:00-2:59,27/07/2014,Veh-Veh,Severe,20-29,M,49.2486426,-123.0901571
6249,6:00-8:59,27/07/2014,Veh-Veh,Minor,20-29,M,49.26067692,-123.0961756
6250,6:00-8:59,27/07/2014,Veh-Ped,Minor,30-39,F,49.21506347,-123.1484155
6251,9:00-11:59,27/07/2014,Cyl-Cyl,Severe,40-49,M,49.26238115,-123.0775006
6252,9:00-11:59,27/07/2014,Cyl-Unk,Minor,20-29,F,49.22675596,-123.0532252
6253,,28/07/2014,Veh-Veh,Minor,30-39,M,49.26963153,-123.0734913
6254,18:00-20:59,28/07/2014,Veh-Veh,Minor,50-59,F,49.26214928,-123.0566011
6255,18:00-20:59,29/07/2014,Cyl-Unk,Severe,20-29,F,49.22598483,-123.1129557
6256,18:00-20:59,29/07/2014,Veh-Veh,Minor,20-29,M,49.26863914,-123.1866603
6257,0:00-2:59,29/07/2014,Veh-Mot,Minor,40-49,M,49.31555276,-123.138343
6258,9:00-11:59,29/07/2014,Veh-Veh,Minor,40-49,F,49.2631132,-123.1094531
6259,,29/07/2014,Cyl-Unk,Severe,60-69,F,49.22543984,-123.0879841
6260,9:00-11:59,29/07/2014,Veh-Veh,Severe,60-69,M,49.31555276,-123.138343
6261,15:00-17:59,29/07/2014,Veh-Veh,Severe,60-69,F,49.22929072,-123.0424321
6262,15:00-17:59,29/07/2014,Veh-Ped,Severe,60-69,F,49.26863914,-123.1866603
6263,18:00-20:59,29/07/2014,Ped-Unk,Minor,20-29,F,49.31555276,-123.138343
6264,18:00-20:59,29/07/2014,Veh-Ped,Minor,20-29,F,49.25083594,-123.1390313
6265,12:00-14:59,30/07/2014,Veh-Mot,Minor,20-29,M,49.26225219,-123.1149198
6266,12:00-14:59,30/07/2014,Veh-Veh,Minor,20-29,M,49.21953148,-123.1545187
6267,15:00-17:59,30/07/2014,Veh-Mot,Minor,20-29,F,49.20570946,-123.1347012
6268,18:00-20:59,30/07/2014,Veh-Veh,Minor,30-39,M,49.26863914,-123.1866603
6269,9:00-11:59,30/07/2014,Single Cyl,Minor,60-69,M,49.23380638,-123.1238624
6270,18:00-20:59,31/07/2014,Veh-Veh,Minor,20-29,F,49.23278598,-123.0487746
6271,18:00-20:59,31/07/2014,Single Cyl,Minor,30-39,M,49.26694759,-123.077409
6272,18:00-20:59,31/07/2014,Veh-Veh,Minor,60-69,M,49.26694759,-123.077409
6273,21:00-23:59,31/07/2014,Veh-Veh,Minor,20-29,M,49.27210018,-123.0236302
6274,21:00-23:59,22/07/2014,Veh-Veh,Severe,40-49,M,49.2101449,-123.1171107
6275,21:00-23:59,01/08/2014,Veh-Veh,Minor,40-49,M,49.24516447,-123.0651533
6276,12:00-14:59,01/08/2014,Veh-Veh,Minor,40-49,M,49.24017115,-123.0736392
6277,12:00-14:59,01/08/2014,Veh-Veh,Minor,50-59,F,49.24889656,-123.1100482
6278,21:00-23:59,01/08/2014,Veh-Ped,Minor,20-29,F,49.2538476,-123.0837009
6279,0:00-2:59,02/08/2014,Veh-Veh,Minor,20-29,M,49.2538476,-123.0837009
6280,15:00-17:59,30/07/2014,Veh-Veh,Minor,20-29,M,49.22473616,-123.0456865
6281,21:00-23:59,02/08/2014,Veh-Veh,Minor,30-39,M,49.28725357,-123.1418096
6282,0:00-2:59,02/08/2014,Veh-Ped,Severe,30-39,M,49.23271452,-123.077031
6283,15:00-17:59,02/08/2014,Veh-Cyl,Severe,40-49,F,49.20457485,-123.1303776
6284,18:00-20:59,02/08/2014,Veh-Mot,Minor,50-59,M,49.28117685,-123.0655742
6285,3:00-5:59,02/08/2014,Veh-Veh,Minor,60-69,M,49.24210015,-123.1534596
6286,15:00-17:59,01/08/2014,Veh-Veh,Minor,70+,F,49.24447754,-123.1013061
6287,15:00-17:59,29/07/2014,Veh-Veh,Minor,20-29,F,49.2367541,-123.0383408
6288,15:00-17:59,03/08/2014,Single Cyl,Minor,20-29,M,49.26318198,-123.1128997
6289,15:00-17:59,03/08/2014,Single Cyl,Minor,30-39,M,49.26318198,-123.1128997
6290,12:00-14:59,03/08/2014,Single Mot,Minor,40-49,M,49.2635595,-123.1360969
6291,6:00-8:59,04/08/2014,Veh-Mot,Severe,30-39,M,49.21845771,-123.1018948
6292,6:00-8:59,05/08/2014,Veh-Mot,Minor,20-29,F,49.27767083,-123.0998124
6293,18:00-20:59,03/08/2014,Veh-Mot,Severe,50-59,M,49.24020915,-123.076405
6294,21:00-23:59,06/08/2014,Veh-Mot,Minor,20-29,F,49.25399512,-123.1151945
6295,6:00-8:59,06/08/2014,Veh-Cyl,Severe,20-29,F,49.22991196,-123.0656082
6296,18:00-20:59,06/08/2014,Cyl-Cyl,Minor,30-39,F,49.25399512,-123.1151945
6297,15:00-17:59,17/07/2014,Cyl-Unk,Minor,40-49,M,49.27027702,-123.1094109
6298,6:00-8:59,06/08/2014,Veh-Ped,Minor,40-49,M,49.27245896,-123.0980502
6299,18:00-20:59,07/08/2014,Cyl-Ped,Severe,20-29,F,49.26017955,-123.0983083
6300,12:00-14:59,07/08/2014,Veh-Veh,Minor,30-39,M,49.27084437,-123.0884735
6301,,07/08/2014,Veh-Mot,Minor,40-49,M,49.27633938,-123.1027789
6302,12:00-14:59,02/08/2014,Single Cyl,Minor,40-49,M,49.27893761,-123.1176877
6303,,07/08/2014,Single Cyl,Minor,60-69,M,49.26017955,-123.0983083
6304,15:00-17:59,07/08/2014,Veh-Mot,Severe,60-69,M,49.27027702,-123.1094109
6305,,28/07/2010,Veh-Ped,Severe,20-29,M,49.24188342,-123.05813
6306,21:00-23:59,07/08/2014,Cyl-Unk,Minor,20-29,M,49.22529435,-123.0772914
6307,15:00-17:59,08/08/2014,Veh-Veh,Severe,60-69,F,49.27580688,-123.0565749
6308,3:00-5:59,09/08/2014,Veh-Veh,Severe,0-19,M,49.23433032,-123.139588
6309,12:00-14:59,09/08/2014,Veh-Ped,Severe,40-49,F,49.26862298,-123.1857025
6310,15:00-17:59,10/08/2014,Veh-Veh,Minor,0-19,M,49.2330791,-123.1015186
6311,15:00-17:59,10/08/2014,Veh-Veh,Minor,0-19,M,49.26201051,-123.1009977
6312,15:00-17:59,10/08/2014,Veh-Veh,Minor,40-49,M,49.21112985,-123.0830764
6313,21:00-23:59,09/08/2014,Single Cyl,Severe,40-49,M,49.2330791,-123.1015186
6314,,10/08/2014,Veh-Veh,Minor,50-59,F,49.2330791,-123.1015186
6315,15:00-17:59,10/08/2014,Veh-Veh,Minor,50-59,M,49.2330791,-123.1015186
6316,,10/08/2014,Single Cyl,Severe,50-59,M,49.23278815,-123.0825707
6317,9:00-11:59,10/08/2014,Single Cyl,Severe,50-59,F,49.27758128,-123.1354328
6318,0:00-2:59,11/08/2014,Veh-Veh,Severe,0-19,F,49.28114605,-123.0565507
6319,15:00-17:59,11/08/2014,Veh-Veh,Minor,20-29,M,49.26694759,-123.077409
6320,,11/08/2014,Single Cyl,Minor,20-29,F,49.25003093,-123.1785855
6321,21:00-23:59,09/08/2014,Cyl-Unk,Minor,20-29,F,49.25709273,-123.1412628
6322,9:00-11:59,11/08/2014,Cyl-Unk,Minor,20-29,M,49.2539383,-123.1139108
6323,18:00-20:59,10/08/2014,Veh-Mot,Minor,20-29,M,49.26323806,-123.0658768
6324,12:00-14:59,11/08/2014,Veh-Veh,Minor,20-29,F,49.20292174,-123.077401
6325,0:00-2:59,11/08/2014,Veh-Veh,Minor,30-39,M,49.21112985,-123.0830764
6326,15:00-17:59,12/08/2014,Veh-Veh,Minor,20-29,M,49.26359788,-123.1385577
6327,18:00-20:59,12/08/2014,Veh-Mot,Minor,30-39,F,49.20837856,-123.1241998
6328,15:00-17:59,11/08/2014,Veh-Veh,Minor,40-49,F,49.25154824,-123.153109
6329,15:00-17:59,19/04/2013,Veh-Veh,Severe,40-49,F,49.26694759,-123.077409
6330,21:00-23:59,12/08/2014,Veh-Mot,Severe,20-29,M,49.26270123,-123.1129173
6331,18:00-20:59,08/08/2014,Veh-Veh,Minor,30-39,M,49.24516447,-123.0651533
6332,9:00-11:59,13/08/2014,Veh-Cyl,Minor,30-39,M,49.21218977,-123.1099722
6333,15:00-17:59,13/08/2014,Veh-Veh,Minor,50-59,M,49.21260992,-123.0910565
6334,0:00-2:59,15/08/2014,Veh-Veh,Minor,20-29,M,49.22696578,-123.1398433
6335,6:00-8:59,15/08/2014,Veh-Veh,Severe,30-39,F,49.24516164,-123.1012768
6336,21:00-23:59,15/08/2014,Veh-Mot,Minor,60-69,F,49.25815019,-123.033772
6337,9:00-11:59,16/08/2014,Veh-Cyl,Severe,70+,M,49.26167234,-123.136166
6338,18:00-20:59,18/08/2014,Cyl-Cyl,Severe,30-39,M,49.26326048,-123.117503
6339,,12/08/2014,Veh-Mot,Minor,60-69,M,49.21939729,-123.1437992
6340,18:00-20:59,19/08/2014,Veh-Mot,Severe,30-39,M,49.25992198,-123.1149858
6341,12:00-14:59,18/08/2014,Single Cyl,Minor,40-49,M,49.2650757,-123.0697093
6342,18:00-20:59,19/08/2014,Veh-Veh,Minor,50-59,M,49.28125707,-123.0953816
6343,,20/08/2014,Veh-Ped,Severe,0-19,M,49.22441796,-123.176
6344,9:00-11:59,14/08/2014,Ped-Unk,Minor,20-29,M,49.20292174,-123.077401
6345,15:00-17:59,20/08/2014,Veh-Veh,Minor,20-29,M,49.2581592,-123.0237109
6346,9:00-11:59,20/08/2014,Ped-Unk,Minor,20-29,F,49.26238115,-123.0775006
6347,,,Single Cyl,Minor,60-69,M,49.20543212,-123.0233584
6348,18:00-20:59,21/08/2014,Single Cyl,Minor,20-29,M,49.24977569,-123.1592885
6349,18:00-20:59,21/08/2014,Veh-Cyl,Minor,30-39,M,49.27538076,-123.137183
6350,15:00-17:59,21/08/2014,Single Cyl,Minor,30-39,F,49.2107292,-123.1301707
6351,21:00-23:59,21/08/2014,Veh-Veh,Severe,20-29,F,49.23995077,-123.1393967
6352,6:00-8:59,22/08/2014,Veh-Ped,Minor,20-29,F,49.28105901,-123.0847853
6353,12:00-14:59,22/08/2014,Veh-Mot,Severe,30-39,M,49.27739867,-123.0849519
6354,15:00-17:59,22/08/2014,Veh-Veh,Minor,40-49,F,49.21411473,-123.1169553
6355,9:00-11:59,22/08/2014,Cyl-Unk,Minor,40-49,F,49.26604264,-123.0774275
6356,,23/08/2014,Cyl-Unk,Minor,20-29,F,49.21953148,-123.1545187
